udise_code,school_name,state_code,state,district_code,district,block_code,block,village_or_ward,cluster,category,management,school_type,location,status,pincode,latitude,longitude,pulled_at,schoolId,schoolStatus,schoolStatusName,schIdMerged,schMergedYear,isNewCY,isOperational2018To19,isOperational2019To20,isOperational2020To21,isOperational2021To22,isOperational2022To23,classFrm,classTo,schCategoryId,schMgmtId,schMgmtDesc,schMgmtDescSt,schBroadMgmtId,schmgmtParentId,schType,schTypeDesc,schLocRuralUrban,address,email,villWardCd,villageId,clusterCd,clusterId,lgdStateId,lgdblockId,lgdblockName,lgdpanchayatId,lgdvillageId,lgdvillName,lgdvillpanchayatName,lgdurbanlocalbodyId,lgdurbanlocalbodyName,lgdwardId,lgdwardName,sessionYear,yearId,lastmodifiedTime,keyFlag,stateId,districtId,blockId,coord_source,coord_pulled_at
01020703603,GIRLS MIDDLE SCHOOL LARRIDORA,01,JAMMU & KASHMIR,0102,BARAMULLA,010207,FATEHGRAH,LALPORA LARIDOORA,BMS DANGERPORA,Primary with Upper Primary,Department of Education,3-Co-educational,Rural,Operational,193101,34.1381,74.3516,2026-09-02T17:02:56,1003773,0,Operational,,,2,50,0,0,50,0,1,8,2,1,Department of Education,Department of Education,1,1,3,3-Co-educational,1,JAMMIA MOHALLA LALPORA LARRIDORA,Sameerkhanskr357[at]gmail[dot]com,010207036,1008673,0102070007,1001088,1,7013,Narwah,241206,2448,Lalpora,Laridora,,,,,2026-27,13,2026-01-31 11:17:56.431,,101,1002,10173,kys_by_year,2026-09-04T23:16:36+00:00
01020600301,GIRLS MIDDLE SCHOOL MALGONIPORA,01,JAMMU & KASHMIR,0102,BARAMULLA,010206,DANGIWACHA,MALGONIPORA,BEHRAMPORA C1,Primary with Upper Primary,Department of Education,3-Co-educational,Rural,Operational,193303,34.3394,74.4037,2026-09-02T17:02:56,1003582,0,Operational,,,2,50,0,0,50,0,1,8,2,1,Department of Education,Department of Education,1,1,3,3-Co-educational,1,Malgonipora watergam ,gmsmmalgonipora[at]gmail[dot]com,010206003,1008339,0102060001,1001072,1,28,Rafiabad,242429,2235,Malagonipora,Malganipora,,,,,2026-27,13,2026-02-01 22:05:36.881,,101,1002,10172,kys_by_year,2026-09-04T23:16:36+00:00
01020401806,"GIRLS MIDDLE SCHOOL, MARTYR RFN MOHAMMAD SAFEER KHAN , MAIDANAN URANBOHA CHANDANWARI",01,JAMMU & KASHMIR,0102,BARAMULLA,010204,CHANDANWARI,URAN BOHA,BMS URANBOHA,Primary with Upper Primary,Department of Education,3-Co-educational,Rural,Operational,193122,34.1423,74.1196,2026-09-02T17:02:56,1003324,0,Operational,,,2,50,0,0,50,0,1,8,2,1,Department of Education,Department of Education,1,1,3,3-Co-educational,1,Uranboha Chandanwari Boniyar,gmschandanwari[at]gmail[dot]com,010204018,1008698,0102040008,1001061,1,23,Boniyar,241804,2582,Uranbowa,Uranbowa,,,,,2026-27,13,2026-01-28 13:57:13.461,,101,1002,10170,kys_by_year,2026-09-04T23:16:37+00:00
01020401505,GIRLS MIDDLE SCHOOL MIR MOHALLA MAYAN,01,JAMMU & KASHMIR,0102,BARAMULLA,010204,CHANDANWARI,MAYAN,MS MUQAM PEERAN,Primary with Upper Primary,Department of Education,3-Co-educational,Rural,Operational,193122,34.1796,74.051,2026-09-02T17:02:56,1003302,0,Operational,,,2,50,0,0,50,0,1,8,2,1,Department of Education,Department of Education,1,1,3,3-Co-educational,1,Mayan Tehsil Boniyar,mayangms053[at]gmail[dot]com,010204015,1008695,0102040006,1001059,1,7006,Bijhama,241786,2552,Mayan,Muqamprina,,,,,2026-27,13,2026-01-28 13:46:01.75,,101,1002,10170,kys_by_year,2026-09-04T23:16:37+00:00
01022000202,GIRLS MIDDLE SCHOOL MOHAYAN,01,JAMMU & KASHMIR,0102,BARAMULLA,010220,TANGMARG,MOHAYAN,GMS FEROZPORA,Primary with Upper Primary,Department of Education,3-Co-educational,Rural,Operational,193402,34.051,74.422,2026-09-02T17:02:56,1004868,0,Operational,,,2,50,0,0,50,0,1,8,2,1,Department of Education,Department of Education,1,1,3,3-Co-educational,1,MOHYAN FEROZORA TANGMARG KMR,GMSMAHYAN01[at]GMAIL[dot]COM,010220002,1007247,0102200001,1001018,1,33,Tangmarag,241966,2672,Feroz Pora,Mohiyen,,,,,2026-27,13,2026-01-30 19:54:51.676,,101,1002,10182,kys_by_year,2026-09-04T23:16:37+00:00
01022005004,GIRLS MIDDLE SCHOOL MUGALPORA,01,JAMMU & KASHMIR,0102,BARAMULLA,010220,TANGMARG,KHAIPORA,M/S HOOM,Primary with Upper Primary,Department of Education,3-Co-educational,Rural,Operational,193402,34.218028,74.449441,2026-09-02T17:02:56,1004991,0,Operational,,,2,50,0,0,50,0,1,8,2,1,Department of Education,Department of Education,1,1,3,3-Co-educational,1,MUGHALPORA TANGMARG KMR,gmsmughalpora[at]gmail[dot]com,010220050,1007293,0102200009,1001026,1,7010,Khaipora,241971,2606,Mugalpora,Mughalpora,,,,,2026-27,13,2026-01-30 22:08:47.145,,101,1002,10182,kys_by_year,2026-09-04T23:16:38+00:00
01020202601,GIRLS MIDDLE SCHOOL NAI BASTI,01,JAMMU & KASHMIR,0102,BARAMULLA,010202,BARAMULLA,Noorbagh WARD NO 14,GMS KHANPORA,Primary with Upper Primary,Department of Education,3-Co-educational,Urban,Operational,193101,34.1942,74.3437,2026-09-02T17:02:56,1003062,0,Operational,,,2,50,0,0,50,0,1,8,2,1,Department of Education,Department of Education,1,1,3,3-Co-educational,2,Nai Basti Kanlibagh Baramulla,gmsnaibasti2022[at]gmail[dot]com,010202026,1008614,0102020007,1001115,1,0,,,,,,248151,Municipal Council Baramulla-Notified Area Council,67976,Baramula (TC) - Ward No.14,2026-27,13,2026-01-24 12:45:06.995,,101,1002,10168,kys_by_year,2026-09-04T23:16:38+00:00
01020401204,GIRLS MIDDLE SCHOOL NAJAR MOHALLA BIJHAMA,01,JAMMU & KASHMIR,0102,BARAMULLA,010204,CHANDANWARI,BIJHAMA,GMS BIJHAMA,Primary with Upper Primary,Department of Education,3-Co-educational,Rural,Operational,193122,34.164,74.0906,2026-09-02T17:02:56,1003288,0,Operational,,,2,50,0,0,50,0,1,8,2,1,Department of Education,Department of Education,1,1,3,3-Co-educational,1,Bijhama Tehsil Boniyar,abwaheedshah58[at]gmail[dot]com,010204012,1008692,0102040004,1001057,1,7006,Bijhama,288827,2556,Bijhama,Bijhama B,,,,,2026-27,13,2026-01-28 13:41:04.531,,101,1002,10170,kys_by_year,2026-09-04T23:16:38+00:00
01021204304,GIRLS MIDDLE SCHOOL NEHALPORA,01,JAMMU & KASHMIR,0102,BARAMULLA,010212,NEHALPORA,NEHALPORA,BMS NEHALPORA,Primary with Upper Primary,Department of Education,3-Co-educational,Rural,Operational,193121,34.1491,74.528,2026-09-02T17:02:56,1004134,0,Operational,,,2,50,0,0,50,0,1,8,2,1,Department of Education,Department of Education,1,1,3,3-Co-educational,1,NEHALPORA PATTAN BARAMULLA,gmsnehalpora29[at]gmail[dot]com,010212043,1008759,0102120005,1000966,1,27,Pattan,241856,2348,Nehalpora,Nihalpora-B,,,,,2026-27,13,2026-01-28 14:18:19.868,,101,1002,10176,kys_by_year,2026-09-04T23:16:39+00:00
01021802701,GIRLS MIDDLE SCHOOL NEHARPORA,01,JAMMU & KASHMIR,0102,BARAMULLA,010218,SOPORE,NEHAR PORA,NOWPORA,Primary with Upper Primary,Department of Education,3-Co-educational,Urban,Operational,193201,34.2876,74.449,2026-09-02T17:02:56,1004786,0,Operational,,,2,50,0,0,50,0,1,8,2,1,Department of Education,Department of Education,1,1,3,3-Co-educational,2,BAGH I REHMAT IQBAL NAGAR SOPORE BARAMULLA,govtmiddleschoolneharporasopor[at]gmail[dot]com,010218027,1007317,0102180004,1001103,1,0,,,,,,248149,Municipal Council Sopore-Notified Area Council,67906,Sopore (TC) - Ward No.10,2026-27,13,2025-03-02 23:47:02.57,,101,1002,10181,kys_by_year,2026-09-04T23:16:39+00:00
01020205401,GIRLS MIDDLE SCHOOL NOWGAM,01,JAMMU & KASHMIR,0102,BARAMULLA,010202,BARAMULLA,NOWGAM,CHAKLOO BLA,Primary with Upper Primary,Department of Education,3-Co-educational,Rural,Operational,193301,34.2749,74.3756,2026-09-02T17:02:56,1003133,0,Operational,,,2,50,0,0,50,0,1,8,2,1,Department of Education,Department of Education,1,1,3,3-Co-educational,1,Nowgam Rafiabad Baramulla,gmsnowgam18[at]gmail[dot]com,010202054,1008642,0102020001,1001109,1,7012,Nadihal,241217,2411,Nowgam,Sadipora,,,,,2026-27,13,2025-03-03 13:20:41.303,,101,1002,10168,kys_by_year,2026-09-04T23:16:39+00:00
01021103902,GIRLS MIDDLE SCHOOL OGMUNA,01,JAMMU & KASHMIR,0102,BARAMULLA,010211,KUNZAR,OGMUNA,MS OGMUNA,Primary with Upper Primary,Department of Education,3-Co-educational,Rural,Operational,193404,34.0793,74.4908,2026-09-02T17:02:56,1003949,0,Operational,,,2,50,0,0,50,0,1,8,2,1,Department of Education,Department of Education,1,1,3,3-Co-educational,1,OGMUNA KUNZER BARAMULLA,syedrazia46[at]gmail[dot]com,010211039,1008460,0102110006,1001128,1,26,Kunzer,241821,2688,Ogmona,Ogmuna,,,,,2026-27,13,2026-01-25 21:54:47.248,,101,1002,10175,kys_by_year,2026-09-04T23:16:40+00:00
01021301403,GIRLS MIDDLE SCHOOL PALHALLAN,01,JAMMU & KASHMIR,0102,BARAMULLA,010213,PATTAN,PALHALLAN,GMS PALHALLAN,Primary with Upper Primary,Department of Education,3-Co-educational,Rural,Operational,193121,34.1754,74.5434,2026-09-02T17:02:56,1004227,0,Operational,,,2,50,0,0,50,0,1,8,2,1,Department of Education,Department of Education,1,1,3,3-Co-educational,1,NEW COLONY PALHALLAN PATTAN BARAMULLA,gmspalhallan786[at]gmail[dot]com,010213014,1008784,0102130005,1000957,1,27,Pattan,241877,2329,Palhallan,Palhalan-B,,,,,2026-27,13,2026-01-25 12:56:17.813,,101,1002,10177,kys_by_year,2026-09-04T23:16:40+00:00
01021505101,GIRLS MIDDLE SCHOOL PARAYPORA,01,JAMMU & KASHMIR,0102,BARAMULLA,010215,ROHAMA,PARRAYPORA,GMS HADIPORA,Primary with Upper Primary,Department of Education,3-Co-educational,Rural,Operational,193301,34.2942,74.4005,2026-09-02T17:02:56,1004474,0,Operational,,,2,50,0,0,50,0,1,8,2,1,Department of Education,Department of Education,1,1,3,3-Co-educational,1,Govt. Middle School Paraypora Rafiabad,gmsparaypora786[at]gmail[dot]com,010215051,1007173,0102150013,1000989,1,29,Rohama,241887,2241,Parrypora,Parraypora,,,,,2026-27,13,2026-01-22 20:01:59.751,,101,1002,10178,kys_by_year,2026-09-04T23:16:40+00:00
01021803032,GIRLS MIDDLE SCHOOL PIRMOHALLA,01,JAMMU & KASHMIR,0102,BARAMULLA,010218,SOPORE,SOPORE,GMS BABAYOUSUF,Primary with Upper Primary,Department of Education,3-Co-educational,Urban,Operational,193201,34.2876,74.4492,2026-09-02T17:02:56,1004798,0,Operational,,,2,50,0,0,50,0,1,8,2,1,Department of Education,Department of Education,1,1,3,3-Co-educational,2,CHAN KHAN SOPORE BARAMULLA,gmspirmohalla[at]gmail[dot]com,010218030,1002508,0102180002,1001101,1,0,,,,,,248149,Municipal Council Sopore-Notified Area Council,67900,Sopore (TC) - Ward No.3,2026-27,13,2025-03-03 00:06:33.118,,101,1002,10181,kys_by_year,2026-09-04T23:16:41+00:00
01021301320,GIRLS MIDDLE SCHOOL POSHWANI,01,JAMMU & KASHMIR,0102,BARAMULLA,010213,PATTAN,PATTAN,BMS PATTAN,Primary with Upper Primary,Department of Education,3-Co-educational,Urban,Operational,193121,34.1754,74.5436,2026-09-02T17:02:56,1004225,0,Operational,,,2,50,0,0,50,0,1,8,2,1,Department of Education,Department of Education,1,1,3,3-Co-educational,2,POSHWANI PATTAN BARAMULLA,gmsposwani[at]gmail[dot]com,010213013,1007993,0102130004,1000956,1,0,,,,,,248150,Municipal Committee Pattan-Municipality,10025,Pattan (NAC) - Ward No.1,2026-27,13,2026-01-25 12:56:02.168,,101,1002,10177,kys_by_year,2026-09-04T23:16:41+00:00
01022102501,GIRLS MIDDLE SCHOOL POWDAIN THAJAL,01,JAMMU & KASHMIR,0102,BARAMULLA,010221,URI,PAWADIAN,BMS TILAWARI,Primary with Upper Primary,Department of Education,3-Co-educational,Rural,Operational,193123,34.07,74.062,2026-09-02T17:02:56,1005135,0,Operational,,,2,50,0,0,50,0,1,8,2,1,Department of Education,Department of Education,1,1,3,3-Co-educational,1,Govt.Girls Middle school Powdian,gmspawdianuri[at]gmail[dot]com,010221025,1008235,0102210004,1001031,1,34,Uri,242004,2543,Thajal,Thajal,,,,,2026-27,13,2025-05-06 12:07:19.731,,101,1002,10183,kys_by_year,2026-09-04T23:16:41+00:00
01020204001,GIRLS MIDDLE SCHOOL RAMGHAT,01,JAMMU & KASHMIR,0102,BARAMULLA,010202,BARAMULLA,Mir Shahib WARD NO 06,GMS RAMGHAT,Primary with Upper Primary,Department of Education,3-Co-educational,Urban,Operational,193101,34.2134,74.333,2026-09-02T17:02:56,1003090,0,Operational,,,2,50,0,0,50,0,1,8,2,1,Department of Education,Department of Education,1,1,3,3-Co-educational,2,MOHALLA MIR SAHIB BARAMULLA,GMSRAMGHATBLA[at]GMAIL[dot]COM,010202040,1008628,0102020011,1001119,1,0,,,,,,248151,Municipal Council Baramulla-Notified Area Council,67968,Baramula (TC) - Ward No.6,2026-27,13,2026-01-24 12:46:28.887,,101,1002,10168,kys_by_year,2026-09-04T23:16:42+00:00
01020401701,GIRLS MIDDLE SCHOOL RAWATHPORA LACHIPORA,01,JAMMU & KASHMIR,0102,BARAMULLA,010204,CHANDANWARI,LACHIPORA,MS GAWAS,Primary with Upper Primary,Department of Education,3-Co-educational,Rural,Operational,193122,34.1808,74.0819,2026-09-02T17:02:56,1003309,0,Operational,,,2,50,0,0,50,0,1,8,2,1,Department of Education,Department of Education,1,1,3,3-Co-educational,1, Sherwanipora lachipora,gmslachipora[at]gmail[dot]com,010204017,1008697,0102040005,1001058,1,7006,Bijhama,241784,2557,Sheer Wanipora,Lachipora A,,,,,2026-27,13,2026-01-28 13:44:07.849,,101,1002,10170,kys_by_year,2026-09-04T23:16:42+00:00
01020602202,GIRLS MIDDLE SCHOOL RAWOOCHA,01,JAMMU & KASHMIR,0102,BARAMULLA,010206,DANGIWACHA,RAWOOCHA,RAWOOCHA C5,Primary with Upper Primary,Department of Education,3-Co-educational,Rural,Operational,193303,34.3097,74.3302,2026-09-02T17:02:56,1003635,0,Operational,,,2,50,0,0,50,0,1,8,2,1,Department of Education,Department of Education,1,1,3,3-Co-educational,1,RAWOOCHA RAFIABAD BARAMULLA ,gmsrrawoocha2022[at]gmail[dot]com,010206022,1008357,0102060005,1001076,1,28,Rafiabad,242417,2257,Rawoocha,Rawoocha,,,,,2026-27,13,2026-02-01 22:29:11.042,,101,1002,10172,kys_by_year,2026-09-04T23:16:42+00:00
01021503702,GIRLS MIDDLE SCHOOL REBAN,01,JAMMU & KASHMIR,0102,BARAMULLA,010215,ROHAMA,REBAN,GMS HADIPORA,Primary with Upper Primary,Department of Education,3-Co-educational,Rural,Operational,193301,34.2993,74.4135,2026-09-02T17:02:56,1004437,0,Operational,,,2,50,0,0,50,0,1,8,2,1,Department of Education,Department of Education,1,1,3,3-Co-educational,1,Reban Rafiabad Baramulla,gmsreban2005[at]gmail[dot]com,010215037,1007159,0102150013,1000989,1,29,Rohama,241890,936678,Reban,Reban A,,,,,2026-27,13,2026-01-22 20:16:43.789,,101,1002,10178,kys_by_year,2026-09-04T23:16:43+00:00
01020600602,GIRLS MIDDLE SCHOOL REHMATABAD,01,JAMMU & KASHMIR,0102,BARAMULLA,010206,DANGIWACHA,REHMAT ABAD,HIB C2,Primary with Upper Primary,Department of Education,3-Co-educational,Urban,Operational,193301,34.3143,74.3994,2026-09-02T17:02:56,1003591,0,Operational,,,2,50,0,0,50,0,1,8,2,1,Department of Education,Department of Education,1,1,3,3-Co-educational,2,GMS rehmatabad zone Dangiwacha,rehmatabadgms[at]gmail[dot]com,010206006,1008342,0102060002,1001073,1,28,Rafiabad,,,,,296985,Municipal Committee Watergam,2241520,Watergam (MC) - Ward No.10,2026-27,13,2026-02-01 22:19:12.259,,101,1002,10172,kys_by_year,2026-09-04T23:16:43+00:00
01021702901,GIRLS MIDDLE SCHOOL RESHIPORA,01,JAMMU & KASHMIR,0102,BARAMULLA,010217,SINGHPORA PATTAN,RESHIPORA,HS T K BALA,Primary with Upper Primary,Department of Education,3-Co-educational,Rural,Operational,193121,34.146505,74.601914,2026-09-02T17:02:56,1004636,0,Operational,,,2,50,0,0,50,0,1,8,2,1,Department of Education,Department of Education,1,1,3,3-Co-educational,1,RESHIPORA HANJIWARA SINGHPORA PATTAN 193121,gmsreshipora24[at]gmail[dot]com,010217029,1008186,0102170006,1001015,1,30,Singhpora,288837,2374,Hanjiwara,Hanjiwera B,,,,,2026-27,13,2026-01-25 20:21:31.511,,101,1002,10180,kys_by_year,2026-09-04T23:16:43+00:00
01021301439,GIRLS MIDDLE SCHOOL SADERBAL,01,JAMMU & KASHMIR,0102,BARAMULLA,010213,PATTAN,PALHALLAN,GMS PALHALLAN,Primary with Upper Primary,Department of Education,3-Co-educational,Rural,Operational,193121,34.172662,74.548342,2026-09-02T17:02:56,1004252,0,Operational,,,2,50,0,0,50,0,1,8,2,1,Department of Education,Department of Education,1,1,3,3-Co-educational,1,SADRABAL PATTAN BARAMULLA,Gmssaderbal321[at]gmail[dot]com,010213014,1008784,0102130005,1000957,1,27,Pattan,241880,2351,Saderbal,Palhalan-E,,,,,2026-27,13,2026-01-25 12:58:33.488,,101,1002,10177,kys_by_year,2026-09-04T23:16:44+00:00
01020200202,GIRLS MIDDLE SCHOOL SADIPORA,01,JAMMU & KASHMIR,0102,BARAMULLA,010202,BARAMULLA,SAIDIPORA,CHAKLOO BLA,Primary with Upper Primary,Department of Education,3-Co-educational,Rural,Operational,193301,34.2254,74.4046,2026-09-02T17:02:56,1003006,0,Operational,,,2,50,0,0,50,0,1,8,2,1,Department of Education,Department of Education,1,1,3,3-Co-educational,1,Sadipora Rafiabad Baramulla,gmssadipora[at]gmail[dot]com,010202053,1008641,0102020001,1001109,1,7012,Nadihal,241217,2412,Sadipora,Sadipora,,,,,2026-27,13,2025-03-03 13:11:11.248,,101,1002,10168,kys_by_year,2026-09-04T23:16:44+00:00
01021500101,GIRLS MIDDLE SCHOOL SAILKOTE,01,JAMMU & KASHMIR,0102,BARAMULLA,010215,ROHAMA,SAILKOTE,SAILKOTE,Primary with Upper Primary,Department of Education,3-Co-educational,Rural,Operational,193301,34.2562,74.2676,2026-09-02T17:02:56,1004338,0,Operational,,,2,50,0,0,50,0,1,8,2,1,Department of Education,Department of Education,1,1,3,3-Co-educational,1,Sangral Mohalla Sailkote,gmssailkote321[at]gmail[dot]com,010215001,1007128,0102150001,1000978,1,29,Rohama,241894,2288,Sail Kote,Sailikote,,,,,2026-27,13,2025-03-03 11:52:22.355,,101,1002,10178,kys_by_year,2026-09-04T23:16:44+00:00
01020501510,GIRLS MIDDLE SCHOOL SALIPORA DANGERPORA,01,JAMMU & KASHMIR,0102,BARAMULLA,010205,DANGERPORA,DANGERPORA,C3 BHS BRAT KALAN,Primary with Upper Primary,Department of Education,3-Co-educational,Rural,Operational,193201,34.3681,74.5164,2026-09-02T17:02:56,1003421,0,Operational,,,2,50,0,0,50,0,1,8,2,1,Department of Education,Department of Education,1,1,3,3-Co-educational,1,DANGERPORA SOPORE BLA,mssaliporadangerpora[at]gmail[dot]com,010205015,1008295,0102050003,1001066,1,36,Zaingeer,242029,2205,Dangarpora,Dangerpora B,,,,,2026-27,13,2026-01-25 18:52:31.308,,101,1002,10171,kys_by_year,2026-09-04T23:16:45+00:00
01022203402,GIRLS MIDDLE SCHOOL SALOOSA,01,JAMMU & KASHMIR,0102,BARAMULLA,010222,WAGOORA,SALOOSA,SALOOSA,Primary with Upper Primary,Department of Education,3-Co-educational,Rural,Operational,193108,34.1939,74.4553,2026-09-02T17:02:56,1005229,0,Operational,,,2,50,0,0,50,0,1,8,2,1,Department of Education,Department of Education,1,1,3,3-Co-educational,1,SALOOSA Kreeri Baramulla ,Gmssaloosa[at]gmail[dot]com,010222034,1008241,0102220007,1001041,1,35,Wagoora,242452,2455,Saloosa,Saloosa,,,,,2026-27,13,2026-01-22 20:52:00.126,,101,1002,10184,kys_by_year,2026-09-04T23:16:45+00:00
01020400404,GIRLS MIDDLE SCHOOL SARAN SALAMABAD DACHANA,01,JAMMU & KASHMIR,0102,BARAMULLA,010204,CHANDANWARI,SALAMABAD DACHINA,GPS SALAM ABAD,Primary with Upper Primary,Department of Education,3-Co-educational,Rural,Operational,193122,34.1785,74.1299,2026-09-02T17:02:56,1003255,0,Operational,,,2,50,0,0,50,0,1,8,2,1,Department of Education,Department of Education,1,1,3,3-Co-educational,1,Saran salamabad dechina,,010204004,1008686,0102040009,1001062,1,7006,Bijhama,241788,2559,Salamabad Dachhna,Salamabad Dachina A,,,,,2026-27,13,2026-01-28 12:52:05.785,,101,1002,10170,kys_by_year,2026-09-04T23:16:45+00:00
01020501801,GIRLS MIDDLE SCHOOL SEELU,01,JAMMU & KASHMIR,0102,BARAMULLA,010205,DANGERPORA,SEELU,C4,Primary with Upper Primary,Department of Education,3-Co-educational,Rural,Operational,193201,34.3681,74.5164,2026-09-02T17:02:56,1003438,0,Operational,,,2,50,0,0,50,0,1,8,2,1,Department of Education,Department of Education,1,1,3,3-Co-educational,1,G MIDDLE SCHOL SEELU,gmsseelu[at]gmail[dot]com,010205018,1008298,0102050004,1001067,1,31,Sopore,242032,2203,Seeloo,Seeloo,,,,,2026-27,13,2025-03-03 11:27:05.03,,101,1002,10171,kys_by_year,2026-09-04T23:16:46+00:00
01021300602,GIRLS MIDDLE SCHOOL SHEERPORA,01,JAMMU & KASHMIR,0102,BARAMULLA,010213,PATTAN,SHEERPORA,BURAN,Primary with Upper Primary,Department of Education,3-Co-educational,Rural,Operational,193121,34.133112,74.559077,2026-09-02T17:02:56,1004194,0,Operational,,,2,50,0,0,50,0,1,8,2,1,Department of Education,Department of Education,1,1,3,3-Co-educational,1,SHIRPORA PATTAN BARAMULLA,gmsshirpora59[at]gmail[dot]com,010213006,1008778,0102130003,1001986,1,7017,Sherabad Khore,241859,2377,Sheerpora Bangil,Sherpora-B,,,,,2026-27,13,2026-01-25 12:53:17.712,,101,1002,10177,kys_by_year,2026-09-04T23:16:46+00:00
01021704301,GIRLS MIDDLE SCHOOL SHERABAD,01,JAMMU & KASHMIR,0102,BARAMULLA,010217,SINGHPORA PATTAN,SHERABAD,BMS KONGAM DARA,Primary with Upper Primary,Department of Education,3-Co-educational,Rural,Operational,193121,34.1268,74.5716,2026-09-02T17:02:56,1004669,0,Operational,,,2,50,0,0,50,0,1,8,2,1,Department of Education,Department of Education,1,1,3,3-Co-educational,1,SHERABAD SINGHPORA PATTAN ,gmssherabad1[at]gmail[dot]com,010217043,1008199,0102170003,1001012,1,7017,Sherabad Khore,241932,2375,Sheerabad Khoor,Khore,,,,,2026-27,13,2026-01-25 19:14:45.359,,101,1002,10180,kys_by_year,2026-09-04T23:16:47+00:00
01022205301,GIRLS MIDDLE SCHOOL SHIRPORA,01,JAMMU & KASHMIR,0102,BARAMULLA,010222,WAGOORA,SHIRPORA,KAKOTHAL,Primary with Upper Primary,Department of Education,3-Co-educational,Rural,Operational,193402,34.146267,74.448511,2026-09-02T17:02:56,1005275,0,Operational,,,2,50,0,0,50,0,1,8,2,1,Department of Education,Department of Education,1,1,3,3-Co-educational,1,Girls Middle School Shirpora,gmsshirpora786[at]gmail[dot]com,010222053,1008558,0102220012,1001046,1,7010,Khaipora,241972,2604,Harnow Kawcheck,Harnow Kawcheck,,,,,2026-27,13,2026-01-23 12:05:21.837,,101,1002,10184,kys_by_year,2026-09-04T23:16:47+00:00
01020503901,GIRLS MIDDLE SCHOOL SHIVA,01,JAMMU & KASHMIR,0102,BARAMULLA,010205,DANGERPORA,SHIVA,C7 DUROO,Primary with Upper Primary,Department of Education,3-Co-educational,Rural,Operational,193201,34.373982,74.45107,2026-09-02T17:02:56,1003519,0,Operational,,,2,50,0,0,50,0,1,8,2,1,Department of Education,Department of Education,1,1,3,3-Co-educational,1,HARDUSHIVA BLOCK DANGERPORA,gmsshiva786[at]gmail[dot]com,010205039,1008318,0102050007,1001070,1,36,Zaingeer,242045,2231,Hardushiva,Shiva A,,,,,2026-27,13,2026-01-25 18:56:32.496,,101,1002,10171,kys_by_year,2026-09-04T23:16:47+00:00
01021001902,GIRLS MIDDLE SCHOOL SHUDWANI,01,JAMMU & KASHMIR,0102,BARAMULLA,010210,JHULLA,DARDKOTE,C7 HS DARDKOTE,Primary with Upper Primary,Department of Education,3-Co-educational,Rural,Operational,193123,34.1012,73.9806,2026-09-02T17:02:56,1003861,0,Operational,,,2,50,0,0,50,0,1,8,2,1,Department of Education,Department of Education,1,1,3,3-Co-educational,1,"DARDKOTE, URI, BARAMULLA",gmsshudwani9[at]gmail[dot]com,010210019,1007794,0102100007,1001097,1,7015,Paranpeela,241990,2529,Dardkote,Dardkote,,,,,2026-27,13,2026-08-01 13:13:28.573,,101,1002,10174,kys_by_year,2026-09-04T23:16:48+00:00
01021303803,GIRLS MIDDLE SCHOOL SULTANPORA,01,JAMMU & KASHMIR,0102,BARAMULLA,010213,PATTAN,SULTANPORA,GOSHBUGH,Primary with Upper Primary,Department of Education,3-Co-educational,Rural,Operational,193121,34.231065,74.573519,2026-09-02T17:02:56,1004310,0,Operational,,,2,50,0,0,50,0,1,8,2,1,Department of Education,Department of Education,1,1,3,3-Co-educational,1,sultanpora pattan bla. kmr,gmssultanporapattan[at]gmail[dot]com,010213038,1006894,0102130011,1000975,1,27,Pattan,288813,2324,Sultanpora Khoie,Sultanpora C,,,,,2026-27,13,2026-01-25 13:17:27.674,,101,1002,10177,kys_by_year,2026-09-04T23:16:48+00:00
01020604801,GIRLS MIDDLE SCHOOL TANGMULLA,01,JAMMU & KASHMIR,0102,BARAMULLA,010206,DANGIWACHA,TANGMULLA,KANGROOSA,Primary with Upper Primary,Department of Education,3-Co-educational,Rural,Operational,193303,34.2902,74.2466,2026-09-02T17:02:56,1003671,0,Operational,,,2,50,0,0,50,0,1,8,2,1,Department of Education,Department of Education,1,1,3,3-Co-educational,1,"Tangamulla, Rafiabad",gmstangmulla123[at]gmail[dot]com,010206048,1008377,0102060008,1001079,1,7009,Kandi Rafiabad,242408,2276,Tanga Mula,Chatoosa,,,,,2026-27,13,2026-02-01 22:43:20.03,,101,1002,10172,kys_by_year,2026-09-04T23:16:48+00:00
01022005602,GIRLS MIDDLE SCHOOL TANTRAYPORA,01,JAMMU & KASHMIR,0102,BARAMULLA,010220,TANGMARG,TANTRAY PORA,M/S HOOM,Primary with Upper Primary,Department of Education,3-Co-educational,Rural,Operational,193402,34.123905,74.444306,2026-09-02T17:02:56,1005004,0,Operational,,,2,50,0,0,50,0,1,8,2,1,Department of Education,Department of Education,1,1,3,3-Co-educational,1,TANTRAYPORA TANGMARG KMR.,gmstantraypora2005[at]gmail[dot]com,010220056,1007225,0102200009,1001026,1,7010,Khaipora,241970,2616,Tantrapora,Khaipora,,,,,2026-27,13,2026-01-30 21:53:41.317,,101,1002,10182,kys_by_year,2026-09-04T23:16:48+00:00
